50,nopia spesial,387,"5,3","7,6","74,3",0,"hasil: 12 buah
bahan isi:
8 sdm tepung terigu (Ã¢Ë†â€  biru) disangrai
1 sdm gula halus
1 sdm susu kental manis (skm)
1 sdm butter/margarin (palmia royal)
3 buah gula jawa
3 sdm air matang
bahan kulit:
10 sdm tepung terigu
1 sdm gula halus
3 sdm minyak goreng
8 sdm air matang
sejumput garam","['hasil', 'buah', 'bahan', 'isi', 'sdm', 'tepungterigu', 'biru', 'sangrai', 'sdm', 'gulahalus', 'sdm', 'susukentalmanis', 'skm', 'sdm', 'buttermargarin', 'palmia', 'royal', 'buah', 'gulajawa', 'sdm', 'air', 'matang', 'bahan', 'kulit', 'sdm', 'tepungterigu', 'sdm', 'gulahalus', 'sdm', 'minyakgoreng', 'sdm', 'air', 'matang', 'jumput', 'garam']","1. campurkan semua bahan isi, aduk rata, uleni sampai bisa dipulung, kemudian bagi menjadi 12 bagian (sesuai selera), lalu bulat-bulat.
2. untuk bahan kulit, campurkan terigu, gula dan garam, kemudian beri minyak dan air. aduk semua bahan, uleni sampai kalis. setelah kalis, bagi adonan menjadi 12 bagian.
3. pipihkan adonan kulit kemudian gulung, pipihkan lagi lalu beri isian. tutup isian dan bulatkan adonan.
4. setelah semua selesai dibulatkan, panggang dalam oven/teflon yg sudah dipanaskan terlebih dahulu. panggang dengan api kecil, agar matang secara merata dan tidak cepat gosong. tunggu sampai mino mengeras/kering kulitnya. karena saya menggunakan teflon, jadi kuenya saya balik supaya matangnya merata atas dan bawah.
5. setelah matang, matikan api biarkan di teflon sebentar, baru kemudian dinginkan mino, setelah mino dingin, mino siap dihidangkan.",snack
51,onde-onde,336,4,"9,8","57,9",0,"hasil: 25 pcs
tepung ketan - 250 gram
kentang kukus, haluskan - 50 gram
gula pasir - 50 gram
garam - 1/2 sdt
air hangat - 175 ml
air matang, untuk pelapis - secukupnya
wijen, untuk pelapis - secukupnya
minyak goreng, untuk menggoreng - secukupnya
isian:
kacang hijau kupas, rendam 1 jam - 100 gram
santan - 150 ml
gula pasir - 50 gram
daun pandan, simpulkan - 1 lembar
garam - 1/2 sdt
","['hasil', 'pcs', 'tepungketan', 'gram', 'kentang', 'kukus', 'halus', 'gram', 'gulapasir', 'gram', 'garam', 'sdt', 'air', 'hangat', 'ml', 'air', 'matang', 'lap', 'wijen', 'lap', 'minyakgoreng', 'goreng', 'isi', 'kacanghijau', 'kupas', 'rendam', 'jam', 'gram', 'santan', 'ml', 'gulapasir', 'gram', 'daun', 'pandan', 'simpul', 'lembar', 'garam', 'sdt']","cara membuat isian
1. kukus kacang hijau selama 20 menit. angkat.

2. blender kacang hijau bersama santan, gula pasir, dan garam.

3. tuang hasil blender ke dalam wajan. nyalakan api lalu masak sambil diaduk hingga kalis. angkat. biarkan dingin lalu bagi isian jadi 25 buah. bulatkan masing-masingnya. sisihkan.

cara membuat onde onde
1. dalam wadah, campur tepung ketan, kentang halus, gula pasir, dan garam. aduk rata.

2. tuangkan air hangat sedikit demi sedikit sambil diuleni hingga adonan dapat dibentuk.

3. siapkan biji wijen dan air matang dalam 2 mangkuk terpisah. sisihkan.

4. ambil 1 sdm adonan lalu pipihkan. beri 1 bulatan isian kacang hijau. tutup dan bulatkan hingga jadi bulat. celupkan cepat onde onde dalam air lalu gulingkan ke biji wijen hingga tertutup rata permukaannya.

5. panaskan banyak minyak. goreng onde-onde dengan api kecil, sambil diaduk-aduk hingga matang kecoklatan. angkat dan tiriskan.

6. siap disajikan.

tips
1. saat menguleni adonan kulit, tuang air hangat perlahan sedikit demi sedikit. jika adonan masih terasa padat, tambahkan air sedikit demi sedikit menggunakan sendok.",snack
52,padamaran,171,"3,9","8,9","18,8",0,"hasil: 7 buah (cup)
175 gr tepung beras
75 gr tepung terigu
1200 ml santan
sejumput garam
pasta pandan
sisir isian:gula pasir dan gula merah
sisir topping:gula merah","['hasil', 'buah', 'cup', 'gr', 'tepungberas', 'gr', 'tepungterigu', 'ml', 'santan', 'jumput', 'garam', 'pasta', 'pandan', 'sisir', 'isian', 'gulapasir', 'gulamerah', 'sisir', 'topping', 'gulamerah']","1. campur tepung terigu,tepung beras,garam dan santan.aduk2 sampe licin tdk ad yg bergerindil.saring bila perlu
2. beri pasta pandan secukupnya,aduk2
3. tata cup aluminium foil,beri gula merah sisir dan gula pasir.tuang adonan,lalu kukus hingga matang,kira2 7menit
4. buka tutup kukusan,beri toping gula merah sisir,tutup lg sebentar agar gula merah leleh.matikan kompor dan sajikan.dimakan hangat lebih nikmatÃ°Å¸Â¤Â¤",snack
53,pastel,307,"4,5","13,3","42,4",0,"hasil: 16 porsi
16 kulit pangsit bentuk bulat
150 gr daging cincang
1 sdt merica
2 siung bawang putih
2 sdm gula pasir
30 gr wortel
1 btr telur rebus
1 bks mayumiÃ‚Â®
700 ml minyak goreng
1 btr telur kocok (untuk melekatkan adonan)
","['hasil', 'porsi', 'kulit', 'pangsit', 'bentuk', 'bulat', 'gr', 'daging', 'cincang', 'sdt', 'merica', 'siung', 'bawangputih', 'sdm', 'gulapasir', 'gr', 'wortel', 'btr', 'telur', 'rebus', 'bks', 'mayumi', 'ml', 'minyakgoreng', 'btr', 'telur', 'kocok', 'lekat', 'adon']","1. potong wortel ukuran dadu kecil, cincang bawang putih, potong telur rebus menjadi 16 bagian, sisihkan
2. panaskan 2 sdm minyak goreng; tumis bawang putih, daging sapi cincang, wortel, merica dan gula pasir hingga matang, angkat, sisihkan
3. ambil wadah, campur tumisan daging dan 3/4 mayumiÃ‚Â®, aduk rata
4. siapkan kulit pangsit, isi dengan adonan, lalu beri irisan telur rebus, rekatkan kedua sisinya menggunakan kocokan telur, lalu cetak menggunakan cetakan pastel. lakukan hingga adonan habis
5. panaskan minyak, lalu goreng pastel hingga matang dan kuning kecoklatan, angkat dan sajikan.",main_course
54,pulut,216,"2,6","3,1","44,4",100,"hasil: 4 porsi
250 gr ketan putih
250 gr santan (sy pakai kara sachet @65 gr)
air sedikit/secukupnya
1,5-2 sdm gula
daun pandan
sedikit garam","['hasil', 'porsi', 'gr', 'ketan', 'putih', 'gr', 'santan', 'pakai', 'kara', 'sachet', 'gr', 'air', 'sedikitsecukupnya', 'sdm', 'gula', 'daunpandan', 'garam']","1. cuci bersih beras ketan, rendam dalam air sekitar 2 jam. setelah itu, saring airnya, masak ketan dgn santan beberapa saat, beri sedikit air, diberi garam secukupnya, beri gula, adukÃ‚Â² hingga merata, campur daun pandan agar wangi. saya merebus/memasak ketan tahap ini di magic com. jangan lupa dirasa jika manis atau asinnya sdh pas Ã°Å¸Ëœâ€°
2. setelah matang (biasanya matang sekitar 80%), pindahkan ketan ke dalam panci kukusan. kukus ketan selama beberapa saat hingga matang sempurna. lalu angkat, siap disajikan dengan unti kelapa parut putih Ã°Å¸Â¥Â¥Ã°Å¸Â¥â€ž
3. untuk kelapa parut, bisa dikukus atau tidak. keduaÃ‚Â²nya enak dipasangkan dgn ketan ini. beri taburan garam secukupnya pada parutan kelapa, lalu balur sbg topping ketan putihnya. ",snack
55,pundut nasi,104,"1,9","4,1","15,1",74,"hasil: 6 bungkus
pundut :
200 g beras banjar
450 ml santan kekentalan sedang
1/4 sdt garam
sambal masak habang :
50 g cabe merah kering
6 butir bawang merah
4 siung bawang putih
0,5 cm jahe
1 sdt garam
1/2 bulatan kecil gula merah
1 sdm gula pasir
1/2 sdt kaldu ayam bubuk
2 sdm air asam jawa
3 cm kayu manis
50 ml minyak goreng
secukupnya air
lainnya
daun pisang potong 20 cm
tusuk gigi","['hasil', 'bungkus', 'pundut', 'beras', 'banjar', 'ml', 'santan', 'kental', 'sdt', 'garam', 'sambal', 'masak', 'habang', 'cabemerah', 'cabaimerah', 'kering', 'butir', 'bawangmerah', 'siung', 'bawangputih', 'jahe', 'sdt', 'garam', 'bulat', 'gulamerah', 'sdm', 'gulapasir', 'sdt', 'kalduayam', 'bubuk', 'sdm', 'air', 'asam', 'jawa', 'kayu', 'manis', 'ml', 'minyakgoreng', 'air', 'daunpisang', 'potong', 'tusuk', 'gigi']","1. cuci bersih daun pisang kemudian kukus 3 menit. atau cukup sampai lemas saja. sisihkan.
2. cuci bersih beras, kemudian tiriskan.
3. dalam panci didihkan santan bersama dengan garam. tunggu hingga hangat.
4. siapkan cetakan pembungkus dari kardus yang dibentuk seperti segitiga.
5. ambil 2 lembar daun pisang, letakkan cetakan di tengah-tengah bentuk bungkusan.
6. ambil 2 sdm mujung beras, masukkan ke dalam daun pisang.
7. tambahkan 4 sendok sayu santan ke dalam beras. kemudian bungkus. saya menggunakan sendok sayur kecil.
8. beri sobekan daun pisang pada bagian luar bungkusan kemudian sematkan tusuk gigi. potong bagian ujung daun pada bungkusan agar rapi. sisihkan.
9. kukus pundut selama 45 menit dengan api besar.
10. untuk sambal. pertama buang biji cabe, kemudian rebus selama 5 menit, tiriskan.
11. blender hingga halus cabe kering yang sudah direbus, bawang merah, bawang putih, dan jahe dengan sedikit air.
12. panaskan minyak goreng. masukkan bumbu halus, kayumanis, gula, garam, dan air asam jawa. masak hingga meletup-letup dan berminyak sambil terus diaduk. matikan api kompor.
13. sajikan pundut nasi dengan sambal masak habang",main_course
56,putri hijau,189,"5,4","2,1","37,2",0,"hasil: 21 potong
20 butir telur ayam
500 g gula pasir
100 ml air perasan daun pandan dari 30 lembar daun pandan
aduk rata, saring:
200 g tepung terigu berprotein sedang, ayak
50 ml air panas
500 ml santan kental dari 1 butir kelapa parut","['hasil', 'potong', 'butir', 'telur', 'telurayam', 'gula', 'pasir', 'ml', 'air', 'peras', 'daunpandan', 'lembar', 'daunpandan', 'aduk', 'saring', 'tepungterigu', 'protein', 'ayak', 'ml', 'air', 'panas', 'ml', 'santan', 'kental', 'butir', 'kelapa', 'parut']","1. siapkan loyang segi empat ukuran 22x22x5 cm.  alasi bagian dasar loyang dengan daun pisang dan olesi permukaannya dengan minyak hingga merata. sisihkan.
2. kocok telur dan gula hingga tercampur rata.  tambahkan air daun suji, aduk rata.
3. tuang adonan ke dalam loyang.  kukus dalam dandang panas selama 30 menit hingga setengah matang.  angkat. tuangkan campuran santan di atas adonan hijau. ratakan.
4. kukus kembali dalam dandang panas selama 30 menit hingga matang.  angkat.  dinginkan.
5. potong-potong bentuk kotak ukuran 3 x 3 cm. sajikan.",snack
57,putri selat,163,"2,2","6,5","23,8",6,"hasil: 1 loyang d.16 p
bahan lapisan bawah:
5 sdm kelapa parut
3 sdm tepung beras
100 ml air
sejumput garam
bahan lapisan tengah:
2 tangkup gula merah (200 gram)
400 ml santan kekentalan sedang
3 butir telur ayam
2 sdm tepung terigu
1 sdm tepung beras
secukupnya vanila esens/bubuk
bahan lapisan atas:
3 sdm tepung beras
1 sdm gula pasir (opsional)
100 ml santan kekentalan sedang
100 ml air","['hasil', 'loyang', 'bahan', 'lapis', 'sdm', 'kelapa', 'parut', 'sdm', 'tepungberas', 'ml', 'air', 'jumput', 'garam', 'bahan', 'lapis', 'tangkup', 'gulamerah', 'gram', 'ml', 'santan', 'kental', 'butir', 'telur', 'ayam', 'sdm', 'tepungterigu', 'sdm', 'tepungberas', 'vanila', 'esensbubuk', 'bahan', 'lapis', 'sdm', 'tepungberas', 'sdm', 'gulapasir', 'opsional', 'ml', 'santan', 'kental', 'ml', 'air']","1. panaskan kukusan terlebih dahulu.
2. campurkan semua bahan lapisan atas hingga merata, kukus selama 5 menit. matikan api.
3. untuk lapisan tengah: rebus santan dan gula merah hingga gula larut (pada bagian ini bisa ditambah daun pandan). matikan api, biarkan hingga menjadi hangat)
4. campurkan telur, tepung beras, dan terigu dengan whisk hingga merata. tuang santan dan gula merah hangat, aduk rata.
5. nyalakan api kukusan kembali, tuangkan ke dalam loyang sedikit demi sedikit sambil disaring, kalau ditumpah langsung khawatir merusak lapisan pertama. sisakan kurang lebih setebal 1 cm untuk lapisan atas ya. kukus kurang lebih 20-25 menit.
note: karena saya kebanyakan memasukkan lapisan tengahnya, saya tidak punya ruang yang proporsional untuk lapisan atasnya.
6. untuk lapisan atas, campurkan tepung beras, gula pasir, santan, dan air hingga merata. masak hingga mengental. ingat, hingga mengental saja jangan sampai menggumpal. tuangkan ke loyang yang sudah terisi adonan tengah, kukus selama kurang lebih 15-20 menit.
note: saya menyisakan sedikit adonan ini karena tidak cukup ruang lagi untuk menampung lapisan atasnya.
7. dinginkan terlebih dahulu hingga benar-benar set, untuk memudahkan saat memotong dan kue tetap rapi.",snack
58,putu sopa,215,"3,3","4,1","41,1",0,"hasil: 5-6 porsi
2 cup beras ketan putih
1 buah kelapa ukuran kecil; parut
secukupnya garam
secukupnya air
secukupnya sambal duo","['hasil', 'porsi', 'cup', 'berasketan', 'putih', 'buah', 'kelapa', 'ukur', 'parut', 'garam', 'air', 'sambal', 'duo']","1. siapkan parutan kelapa. kukus parutan kelapa sampai matang. lalu tambahkan garam secukupnya
2. setelah beras ketan putih dicuci bersih. aron beras dengan air secukupnya sampai air habis dan agak matang
3. pindahkan beras ketan putih kedalam kukusan. lalu kukus sampai mantang. setelah matang ambil 1-2 sdm ketan putih, letakkan pada daun pisang (telah dibersihkan) lalu gulung. setelah trbentuk rapi tabur parutan kelapa selagi panas. (jika mempunyai cetakan putu lebih baik lagi, banyak yang jual di pasar kota palu)
4. putu ketan putih pun siap disantap dengan si lauk pasangannya yaitu sambal duo. enaaaak~ nostalgianya dapet banget hihi",snack
59,roti boong,341,"5,5","16,2","43,3",161,"hasil: 4 porsi
250 gram tepung terigu
1 sdt ragi instan (fermipan)
4 sdm gula pasir
1/2 sdt garam halus
250 ml santan kental
1 sdt vanili (opsional)","['hasil', 'porsi', 'gram', 'tepungterigu', 'sdt', 'ragi', 'instan', 'fermipan', 'sdm', 'gulapasir', 'sdt', 'garam', 'halus', 'ml', 'santan', 'kental', 'sdt', 'vanili', 'opsional']","1. campur semua bahan kering kedalam wadah, aduk hingga semua bahan tercampur rata.
2. setelah itu tuangkan santan sedikit demi sedikit kedalam adonan sambil di aduk.
3. lalu diamkan selama -/+ 40 menit agar adonan mengembang.
4. ambil adonan dengan 1 sendok sesuai selera, bulatkan dengan bantuan 1 sendok lagi dan goreng dalam minyak panas yang banyak, karena adonan akan mengembang saat digoreng.
5. setelah garing dan agak kecoklatan, angkat lalu tiriskan, enak dimakan selagi hangat untuk temen ngeteh/ngopiÃ°Å¸ËœÅ ",snack
60,sarimuka,166,"2,3","2,8","32,9",3,"hasil: 16 potong
layer 1
250 gr beras ketan
200 ml santan kekentalan sedang
1/2 sdt garam
3 lembar daun pandan
layer 2
350 ml santan kekentalan sedang
150 gr gula merah, sisir
50 gr gula pasir
6 sdm tepung terigu
2 sdm tepung maizena
1/2 sdt garam
vanili (skip)","['hasil', 'potong', 'layer', 'gr', 'beras', 'ketan', 'ml', 'santan', 'kental', 'sdt', 'garam', 'lembar', 'daunpandan', 'layer', 'ml', 'santan', 'kental', 'gr', 'gulamerah', 'sisir', 'gr', 'gulapasir', 'sdm', 'tepungterigu', 'sdm', 'tepungmaizena', 'sdt', 'garam', 'vanili', 'skip']","1. cuci beras, kemudian rendam selama 2 jam. kukus beras sampai masak.
2. sambil menunggu beras masak, rebus santan dan daun pandan sampai mendidih.
3. masukkan ketan yang sudah dikukus ke dalam santan. aduk sampai rata. biarkan sebentar
4. siapkan loyang olesi dengan minyak, masukkan ketan. tekan2 biar padat.
5. buat layer 2 (atas): masukkan telur dan gula, larutkan kemudian tambahkan tepung aduk rata. tuang santan secara perlahan aduk sampai tercampur rata. lalu saring.
6. masak sebentar dengan api kecil, adukÃ‚Â² agar tidak gosong. agak mengental baru angkat. masukkan di loyang ketan. kukus kurleb 30 menit.
7. angkat dan dinginkan. baru dipotong. potong mulai pinggir. siap dinikmati.",snack
61,srikaya ketan,265,"2,7","6,4","49,1",0,"hasil: 8 porsi
400 g beras ketan putih, rendam selama 2 jam
200 ml santan kental
1 sdt garam
3 lembar daun salam

srikaya gula merah
3 bungkus sariwangi milk tea teh tarik
4 lembar daun pandan
120 ml air
130 ml santan instan
120 g gula merah
Ã‚Â¼ sdt garam
4 butir telur
2 sdm gula pasir
40 g tepung terigu","['hasil', 'porsi', 'berasketan', 'putih', 'rendam', 'jam', 'ml', 'santan', 'kental', 'sdt', 'garam', 'lembar', 'daun', 'srikaya', 'gulamerah', 'bungkus', 'sariwangi', 'milk', 'tea', 'tarik', 'lembar', 'daunpandan', 'ml', 'air', 'ml', 'santan', 'instan', 'gulamerah', 'sdt', 'garam', 'butir', 'telur', 'sdm', 'gulapasir', 'tepungterigu']","1. cuci bersih ketan. kukus dalam dandang panas selama 15 menit atau hingga setengah matang. angkat.  
2. masak ketan bersama santan, garam, dan daun pandan hingga santan terserap habis. angkat. kukus ketan dalam dandang panas hingga matang. angkat.  
3. masukkan ketan kukus ke dalam mangkuk aluminium mini hingga memenuhi 2/3 bagian mangkuk. tekan-tekan sambil dipadatkan. sisihkan.  
4. srikaya gula merah: masak santan, air, gula merah, sariwangi milk tea teh tarik, daun pandan, dan garam di atas api kecil sambil diaduk hingga larut dan harum. angkat. biarkan hingga tidak panas. sisihkan.  
5. kocok telur dan gula menggunakan whisk hingga gula larut. tambahkan tepung terigu, aduk rata. masukkan larutan gula merah, aduk. saring. 
6. tuang srikaya ke atas ketan. kukus sebentar atau selama 7-10 menit. angkat. biarkan hingga tidak panas. angkat. potong-potong. sajikan.  ",snack
62,sunduk lawang,181,"1,9","1,3","32,4",0,"hasil: 7 kue
bahan a :
400 ml santan kental ( saya 65 ml santan instan + air = 400 ml
125 gr gula merah
2 lembar daun pandan, robek, ikat simpul
sejumput garam
seujung sendok teh kapur sirih. larutkan dengan 1 sdm air
bahan b :
100 gr tepung beras
25 gr tepung tapioka
daun pisang dan lidi secukupnya untuk membungkus","['hasil', 'kue', 'bahan', 'ml', 'santan', 'kental', 'ml', 'santan', 'instan', 'air', 'ml', 'gr', 'gulamerah', 'lembar', 'daunpandan', 'robek', 'ikat', 'simpul', 'jumput', 'garam', 'ujung', 'sendok', 'kapur', 'sirih', 'larut', 'sdm', 'air', 'bahan', 'gr', 'tepungberas', 'gr', 'tepungtapioka', 'daunpisang', 'lidi', 'bungkus']","1. siapkan semua bahan
2. rebus semua bahan a sampai gula merah larut. saya menggunakan wajan biasa. gula merah yang saya pakai bersih. jadi tidak perlu disaring.
3. tunggu sampai hangat, masukkan bahan b. aduk hingga tidak ada yang bergerindil
4. kemudian masak lagi hingga tidak lengket diwajan. matikan apinya
5. ambil selembar daun, taruh adonan kira - kira 2 sdm. lalu gulung daunnya. semat dengan lidi / biting kedua ujung daun. sisihkan kerjakan hingga selesai
6. tata didalam panci kukus yang airnya sudah mendidih. lalu tutup pancinya selama 20 menit. note : waktu merebus santan 10 menit.
waktu memasak adonan 10.
7. setelah 20 menit, kue matang. matikan apinya
8. angkat dan sajikan setelah kue dingin / suhu ruang",snack
63,widaran,424,"1,3","10,7","80,7",0,"hasil: 3 porsi
100 g keju cheddar, parut halus
200 g tepung kanji
Ã‚Â½ sdt garam
2 butir telur
2 sdm air
minyak goreng","['hasil', 'porsi', 'keju', 'cheddar', 'parut', 'halus', 'tepungkanji', 'sdt', 'garam', 'butir', 'telur', 'sdm', 'air', 'minyakgoreng']","1. dalam sebuah wadah, masukkan keju cheddar, tepung kanji, dan garam. aduk hingga rata. tambahkan telur dan air, aduk hingga menjadi adonan yang bisa dibentuk.
2. bagi adonan menjadi 4 bagian, bungkus setiap bagiannya dengan plastic wrap.
3. tuang minyak goreng yang banyak ke dalam wajan (jangan nyalakan api). ambil Ã‚Â¼ sdt adonan, bentuk seperti cendol panjang menggunakan telapak tangan. masukkan langsung ke dalam wajan berisi minyak dingin. lakukan hingga 1 bagian adonan habis.
4. letakkan wajan di atas api kecil, tunggu hingga adonan mengapung. aduk secara berkala hingga kuning kecoklatan. angkat, tiriskan. biarkan minyak dingin kembali. lakukan hal yang sama untuk sisa adonan.
5. diamkan hingga widaran keju dingin, sajikan segera atau simpan dalam wadah kedap udara.",snack
64,wingko babat,355,"3,2","15,1","51,4",0,"hasil: 30 pcs
kelapa parut setengah tua, kukus 15 menit - 400 gram
gula pasir - 250 gram
tepung ketan putih - 150 gram
tepung tapioka - 50 gram
garam - 1/2 sdt
pasta vanili - 1 sdt
santan kental, rebus dengan daun pandan - 150 ml
telur, kocok lepas - 1 butir
minyak goreng - 1 sdm
margarin, untuk olesan - secukupnya
","['hasil', 'pcs', 'kelapa', 'parut', 'tua', 'kukus', 'menit', 'gram', 'gulapasir', 'gram', 'tepung', 'ketan', 'putih', 'gram', 'tepungtapioka', 'gram', 'garam', 'sdt', 'pasta', 'vanili', 'sdt', 'santan', 'kental', 'rebus', 'daun', 'pandan', 'ml', 'telur', 'kocok', 'lepas', 'butir', 'minyak', 'goreng', 'sdm', 'margarin', 'oles']","1. dalam wadah, campurkan semua bahan kecuali santan, telur dan minyak goreng. aduk rata dan remas-remas dengan tangan.
2. masukkan santan hangat sedikit demi sedikit, sambil terus remas-remas adonan hingga rata. hentikan penambahan santan bila adonan sudah dapat dipulung, jangan terlalu lembek atau encer.
3. masukkan kocokan telur dan minyak goreng. aduk rata.
4. panaskan wajan datar anti lengket atau wajan cetakan kue lumpur. olesi dengan margarin.
5. tuang 1 sdm penuh (munjung) adonan wingko. panggang dengan api kecil hingga kuning kecoklatan di kedua sisinya. angkat.
6. siap disajikan.
7. 
tips
1. sesuaikan takaran santan kental dengan adonan wingko. jika adonan masih terlihat kering dan belum bisa dipulung, maka bisa ditambahkan santal lagi.

2. gunakan kelapa yang sudah dikerok bersih bagian luarnya yang berwarna kecoklatan, agar hasil parutannya bersih.

3. gunakan wajan datar yang lebar, seperti oxone-ox30f (lihat di lazada diskon). wajan berdiameter 30 cm ini sudah dilapisi marbel anti lengket, anti karat, dan aman untuk kesehatan. panasnya merata, sehingga dijamin kue anda matang dengan tekstur yang sempurna.",snack
65,yangko,254,3,"1,1","58,1",0,"hasil: 1 porsi
250 gram tepung ketan
5 gram vanili bubuk
1/4 sendok teh garam
100 gram gula pasir
300 ml air
pewarna makanan sesuai selera
tepung ketan atau tepung maizena sangrai secukupnya untuk taburan","['hasil', 'porsi', 'gram', 'tepungketan', 'gram', 'vanili', 'bubuk', 'sendok', 'garam', 'gram', 'gulapasir', 'ml', 'air', 'warna', 'makan', 'sesuai', 'selera', 'tepungketan', 'tepungmaizena', 'sangrai', 'tabur']","1. siapkan semua bahan yang dibutuhkan untuk membuat kue yangko.
2. pertama-tama rebus 300 ml air dengan 100 gram gula pasir sampai mendidih dan gula larut. angkat dan dinginkan air gula. sisihkan.
3. lalu siapkan mangkuk besar dan campurkan tepung ketan, garam, dan vanili bubuk. aduk rata.
4. tuang air gula yang masih hangat sedikit demi sedikit ke dalam adonan tepung sambil terus diaduk sampai adonan menyatu, bertekstur kental, dan tidak ada adonan yang bergerindil.
5. bagi adonan yangko menjadi 3 atau 4 bagian sesuai jumlah pewarna makanan yang mau digunakan dalam mangkuk yang berbeda-beda.
6. beri setiap adonan pewarna makanan secukupnya dan aduk rata.
7. setelah itu, masak tiap adonan yangko dalam teflon anti lengket dengan api kecil sambil terus diaduk-aduk sampai memadat.
8. setelah memadat, tuang adonan yangko ke dalam loyang persegi panjang kecil yang sudah ditaburi tepung ketan atau maizena sangrai agar tidak lengket.
9. ratakan dan rapikan yangko membentuk persegi panjang dengan tangan yang telah dibungkus plastik bening. sisihkan.
10. lakukan proses di atas untuk sisa warna lain adonan yangko.
11. jika semua varian yangko sudah jadi, masukkan adonan yangko ke dalam kulkas selama 3 jam agar memadat.
12. setelah itu potong-potong yangko menjadi kotak atau persegi panjang sesuai selera.
13. baluri yangko potong dengan tepung ketan atau maizena sangrai lagi agar tidak lengket. oles-oles dengan kuas agar tidak terlalu banyak tepung yang menempel.
14. kue yangko siap disajikan untuk keluarga tercinta.",snack
66,bagea kelapa asin,450,"3,2","13,9","78,1",74,"hasil: 10 porsi
2 cup tepung sagu asli sangrai
2 cup tepung terigu
3 biji telur
setengah cup kelapa parut sangrai lalu blender halus
secukupnya soda kue
1 setengah cup gula pasir","['hasil', 'porsi', 'cup', 'tepungsagu', 'asli', 'sangrai', 'cup', 'tepungterigu', 'biji', 'telur', 'cup', 'kelapa', 'parut', 'sangrai', 'blender', 'halus', 'sodakue', 'cup', 'gulapasir']","1. kocok telur dan gula hingga gulanya larut. lalu masukkan soda kue,kelapa parut yang disangrai(telah diblender)dan tepung terigu perlahan,aduk rata menggunakan sendok atau spatula kayu.
2. masukkan sedikit demi sedikit tepung sagu nya,jangan ragu menambahkan terigu bila adonan belum bisa dibentuk.
3. siapkan oven dan loyang cetakan yang telah dioles mentega. bentuk sesuai selera,dan panggang dngn api sedang kurang lebih 20 menit sesuai oven masing-masing.",snack
67,bagea kenari manis,523,"3,2","28,2","64,2",74,"hasil: 25 porsi
400 g tepung sagu, sangrai
1 sdt kayu manis bubuk
50 g kenari cincang, sangrai
150 g gula pasir. diblender sebentar hingga halus
1/2 sdt soda kue
100 ml minyak sayur
2 butir telur ayam","['hasil', 'porsi', 'tepung', 'sagu', 'sangrai', 'sdt', 'kayumanis', 'bubuk', 'kenari', 'cincang', 'sangrai', 'gulapasir', 'blender', 'sebentar', 'halus', 'sdt', 'sodakue', 'ml', 'minyaksayur', 'butir', 'telur', 'telurayam']","1. campurkan bahan kering: tepung sagu, soda kue, kayu manis. lalu ayak.
2. mixer terlebih dahulu gula dan telur hingga mengental.
3. lalu masukkan bahan kering lalu minyak sayur kemudian kenari cincang sambil dikocok manual dengan kecepatan rendah atau secara manual.
4. bentuk adonan menjadi oval atau sesuai keinginan.
5. panaskan oven. kemudian tata adonan ke loyang yang telah diolesi margarin atau bisa juga dialasi baking paper.
6. panggang dalam oven suhu 160Ã¢â€žÆ’ selama 30 menit. angkat dan dinginkan.
nb: jika adonan anda terasa masih lembek atau lengket ditangan sebaiknya tambahkan lagi tepung sagunya sampai adonan kalis tidak lengket tapi jangan terlalu banyak juga menambahkan tepungnya. atau bisa juga adonan disimpan ke dalam kulkas sekitar 30 menit.
7. jadi tekstur adonan kue sebelum dipanggang seperti kue kering pada umumnya. jika adonannya masih lengket nanti kalau pas matang jadinya gak renyah. jadi saran aku tambahin lagi tepungnya sampai adonan kalis.",snack
68,beras cerdas,350,"2,7","1,1","82,3",358,"1 bagian beras cerdas
secukupnya air
secukupnya serai
secukupnya daun salam","['beras', 'cerdas', 'air', 'serai', 'daun']","1. bersihkan beras cerdas dari kotoran yg mungkin ada. jika ingin mencuci, maka cuci sekali saja dan segera diolah (jangan dibiarkan dalam kondisi basah, karena dapat menjadi lembek)
2. taruh dalam wadah
3. tambahkan air secukupnya sampai rata permukaan beras cerdas, diamkan sekitar 10 menit sampai air meresap ke dalam beras cerdas
4. sembari merendam beras cerdas, panaskan kukusan
5. masukkan beras cerdas, serai yg dimemarkan, dan daun salam ke dalam kukusan dengan meniriskan airnya
6. kukus sekitar 15-20 menit sampai nasi beras cerdas masak sempurna
7. nasi beras cerdas siap dihidangkan",main_course
